id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,property_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_experiences,len_summary,len_rules,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
16994,1,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Apartment,3,1,1,1,,100,1,0,1,,0.01,1000,4,,,32,25,20,10,2,17,10,8,47,0.0941,0.2551,0.2065,0.2305,0.1204,2.2022,0.0866,0.2937,0.3793,0.1204,249,249,249,249,249,249,4,3,11
16996,1,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Serviced apartment,6,2,3,3,,100,1,0,0,,,1000,4,449,585,36,19,21,11,2,17,10,8,45,0.0836,0.2164,0.1203,0.2793,0.0962,2.1169,0.0032,0.2847,0.3665,0.0962,870,870,870,870,870,870,4,4,15
17377,1,3,1,1,0,0,80,6,10,10,8,8,6,1,0.26,0,100,Apartment,3,1,1,1,,150,2,0,1,6,0.02,1000,4,,10,37,16,58,33,3,11,8,6,111,0.0846,0.2673,0.2118,0.0755,0.0798,1.6932,0.08,0.239,0.2745,0.0798,249,249,249,249,249,249,4,4,13
18883,1,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Apartment,2,1,1,1,,100,1,0,0,,,1000,4,,11,25,13,34,,,10,21,3,70,0.0881,0.1676,0.0335,0.1177,0.118,1.7118,0.2521,0.6682,0.8405,0.118,239,239,239,239,239,239,3,3,10
20832,1,3,0,1,0,0,91,9,10,9,9,10,9,1,0.26,0,100,Serviced apartment,4,2,2,2,,150,1,0,29,9,0.31,1000,4,78,694,19,23,19,,1,17,7,5,41,0.036,0.1285,0.1127,0.2373,0.0583,2.464,0.0952,0.7548,0.4744,0.0583,349,349,349,349,349,349,4,3,17
22453,4,1,0,0,0,0,96,10,10,10,9,10,9,3,1,0,4,Loft,1,1,1,1,,,1,0,87,9,0.8,1000,4,463,75,32,18,14,1,1,4,8,7,33,0.0423,0.4578,0.0761,0.3144,0.1072,2.7516,0.0879,0.3348,0.4026,0.1668,92.07,92.07,85,85,190,190,4,3,12
22943,1,3,0,0,0,0,100,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Serviced apartment,2,1,1,1,,150,1,0,1,,0.01,1000,4,387,751,11,16,5,,,2,3,4,15,0.048,0.2567,0.4598,0.2459,0.0975,3.5858,0.0739,1.3608,0.7663,0.3019,249,249,249,249,249,249,4,4,16
23385,1,3,1,0,0,0,84,9,8,9,9,9,8,1,0.26,0,100,Serviced apartment,4,2,2,2,0,150,1,0,5,8,0.05,1000,4,134,751,26,13,35,,,11,20,3,71,0.0731,0.155,0.0387,0.1183,0.1186,1.7227,0.2369,0.6647,0.8312,0.1186,359,359,359,359,359,359,4,4,17
23855,1,3,1,1,0,0,91,9,10,8,8,10,9,1,0.26,0,100,Apartment,4,2,2,2,,,4,0,8,9,0.08,1000,4,,,11,16,4,,,2,4,4,16,0.0813,0.3313,0.3885,0.2219,0.1026,3.5702,0.0215,1.3008,0.7381,0.3629,279,279,279,279,279,279,4,4,12
24134,0,2,1,0,0,0,85,9,10,10,9,9,9,4,1,0,17,Townhouse,1,1,1,1,100,20,1,20,280,9,6.87,1002,4,498,1000,28,9,11,36,1,,,3,27,0.1606,0.5762,0.7841,0.2719,0.0361,1.8026,0.1201,0.1118,0.4165,0.1214,33.61,33.61,25,25,38,38,3,1,7
24712,0,3,1,1,0,0,85,9,9,9,8,9,9,3,1,0,2,Townhouse,16,4,4,6,500,155,8,25,103,9,1.14,1000,4,,985,18,3,13,30,2,,,2,28,0.1776,0.6124,0.6851,0.1727,0.0589,4.0313,0.1519,0.0659,0.1298,0.0589,315.3,315.3,80,80,425,425,4,5,13
25366,0,3,1,0,0,1,93,10,9,10,10,10,10,4,1,1,5,Townhouse,11,2,3,3,350,150,6,24,123,10,1.2,1004,4,500,1000,14,13,15,20,2,4,3,5,34,0.111,0.209,0.2942,0.2759,0.1074,2.2367,0.0854,0.1368,0.1928,0.1074,375.89,375.89,155,155,417,417,4,1,11
26147,0,2,0,0,0,0,90,9,9,10,9,9,9,2,1,0,3,House,1,2,1,1,100,70,1,10,9,9,0.08,1000,4,188,73,8,3,1,15,,,,,7,0.276,1.2567,0.9727,0.617,0.2451,4.8045,0.4311,0.3137,0.5411,0.4567,44.81,44.81,41,41,55,55,3,2,11
26409,0,2,0,0,0,0,92,10,10,10,10,10,10,4,1,0,4,Bed and breakfast,2,2,1,1,,,2,0,302,10,2.83,1000,4,496,1000,22,5,8,3,,1,1,4,20,0.1263,0.4938,0.305,0.1884,0.1049,3.8743,0.1458,0.091,0.5676,0.1121,82.95,82.95,69,69,90,90,4,3,11
28204,1,3,1,1,0,0,85,9,9,10,10,9,9,1,0.26,0,100,House,12,2,5,9,0,300,10,25,14,9,0.14,1000,4,171,332,18,4,6,26,,,,2,17,0.1498,0.8095,0.9658,0.223,0.0841,4.3436,0.1708,0.0064,0.5175,0.1702,489.3,489.3,489,489,495,495,4,3,12
29146,1,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Serviced apartment,2,1,1,1,,100,1,0,0,,,913,4,,,,4,,,,2,1,,,0.1225,0.0566,0.4134,0.6285,0.5718,4.1143,0.5775,0.8409,0.7721,0.5718,151,151,151,151,151,151,3,3,13
29147,1,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Serviced apartment,2,1,1,1,0,150,1,0,0,,,1000,4,463,751,,4,,,,2,1,,,0.101,0.0725,0.4615,0.6228,0.5651,4.098,0.579,0.8755,0.7798,0.5651,169,169,169,169,169,169,4,3,14
29880,1,3,1,1,0,0,88,10,9,10,10,10,9,1,0.26,0,100,Apartment,2,2,1,1,,150,1,0,8,9,0.09,1000,4,165,921,11,8,3,,,,4,2,8,0.2881,0.5061,0.2908,0.4603,0.1062,3.6851,0.164,0.8491,0.6984,0.1062,179,179,179,179,179,179,4,3,12
32584,3,3,1,0,0,0,94,10,9,10,10,10,9,4,1,0,3,Barn,4,1,1,2,,60,2,15,556,9,5.28,1000,4,495,814,24,11,8,38,2,7,1,2,22,0.1171,0.1362,0.4267,0.3205,0.1023,2.1399,0.0919,0.0508,0.248,0.1023,149.07,149.07,109,109,283,283,3,2,11
33081,0,2,1,0,0,0,95,9,10,10,10,8,9,3,1,0,3,House,2,1,1,2,200,100,1,25,5,9,0.05,1000,4,199,476,29,1,12,130,5,4,,2,25,0.2842,0.4566,1.5409,0.4509,0.1188,2.0732,0.1204,0.0521,0.2283,0.1188,51,51,51,51,51,51,4,4,15
34000,1,3,0,1,0,0,100,8,10,10,10,10,8,1,0.26,0,100,Apartment,2,1,,1,,150,1,0,1,8,0.02,1000,4,,62,10,11,3,,,2,5,3,12,0.0941,0.4266,0.3183,0.31,0.1088,3.6466,0.1121,1.3376,0.8109,0.4176,239,239,239,239,239,239,4,4,11
34180,1,3,1,0,0,0,100,8,10,10,9,10,8,1,0.26,0,100,Apartment,3,1,1,1,,,1,0,3,8,0.03,1000,4,,10,37,17,57,27,2,11,8,6,112,0.0698,0.2516,0.1852,0.1033,0.0475,1.6842,0.0477,0.2443,0.3075,0.0475,249,249,249,249,249,249,4,4,13
37115,1,3,1,1,0,0,93,9,10,10,9,9,9,1,0.26,0,100,Apartment,5,2,2,2,,100,1,0,7,9,0.09,1000,4,,21,38,16,59,31,3,11,8,6,112,0.0827,0.2657,0.2088,0.079,0.0757,1.6915,0.0759,0.2388,0.2786,0.0757,329,329,329,329,329,329,4,4,15
47275,1,2,1,1,0,0,90,10,10,9,9,10,8,1,0.26,0,100,Apartment,3,1,1,1,,150,1,0,8,8,0.08,1000,4,,921,22,25,18,,1,18,10,5,42,0.0516,0.0584,0.2031,0.1727,0.0751,2.5699,0.1066,0.7667,0.3451,0.0751,279,279,279,279,279,279,4,3,15
54112,3,3,0,0,0,0,97,10,10,10,10,10,9,2,1,1,1,Apartment,2,,1,1,,100,1,0,133,9,1.32,1000,4,355,,27,15,8,3,,3,8,5,27,0.0958,0.4737,0.1465,0.2354,0.1489,2.823,0.1491,0.3265,0.5468,0.1489,195,195,195,195,195,195,4,2,12
54345,1,3,0,1,0,0,80,8,9,9,8,8,7,1,0.26,0,100,Apartment,2,1,1,1,,150,1,0,2,7,0.04,1000,4,112,,13,13,1,,,5,6,3,10,0.0596,0.4563,0.3203,0.2793,0.1244,3.5857,0.1247,1.2552,0.7511,0.4812,298,298,298,298,298,298,4,3,13
56976,0,2,0,0,0,1,92,10,10,10,10,10,10,4,1,0,4,House,2,2,1,1,,,2,25,328,10,3.4,1000,4,496,1000,30,7,11,4,,3,2,4,25,0.0549,0.4262,0.2356,0.1184,0.06,3.8138,0.0761,0.0571,0.5136,0.0868,74.79,74.79,63,63,81,81,4,3,12
56981,0,2,0,0,0,0,92,9,9,10,10,9,9,4,1,0,4,House,2,2,1,1,,,2,25,292,9,2.93,1000,4,488,1000,22,6,11,4,,,1,4,22,0.1237,0.503,0.2569,0.1591,0.0112,3.8988,0.1671,0.163,0.5994,0.1516,95.8,95.8,72,72,106,106,4,3,11
57340,0,2,0,0,0,0,95,9,9,10,10,10,9,0,,0,1,Townhouse,2,1,1,1,,,1,0,40,9,2.07,1002,4,412,165,53,8,18,54,1,,1,4,39,0.1239,0.8129,0.3454,0.2289,0.0846,0.7224,0.012,0.0609,0.1712,0.0846,86,86,86,86,86,86,2,1,9
62119,3,2,1,0,0,1,96,10,10,10,10,10,10,4,1,1,1,House,1,1,1,1,0,15,1,10,239,10,2.4,1000,4,343,545,12,9,3,,,2,,2,8,0.1537,0.3031,0.5248,0.3418,0.2847,3.7744,0.3197,0.7624,0.553,0.2847,66.25,66.25,60,60,71,71,3,3,8
65024,0,2,0,0,0,0,96,9,8,10,10,10,9,2,0.77,0,29,Apartment,1,1,1,1,,,1,0,5,9,0.22,1000,4,267,232,23,8,12,31,,,,3,20,0.1316,0.6285,0.6483,0.3339,0.067,1.9468,0.0238,0.1388,0.6152,0.067,35,35,35,35,35,35,3,1,7
67483,3,3,1,1,0,0,89,9,9,10,10,10,9,4,1,0,1,Guest suite,3,1,1,1,,35,2,10,153,9,1.57,1000,4,374,341,50,8,22,25,1,6,2,3,46,0.1537,0.3253,0.2742,0.2175,0.108,3.515,0.0894,0.0954,0.4945,0.108,99,89.79,99,89,99,99,3,2,7
72454,3,3,1,0,0,1,87,9,9,9,9,9,9,3,1,0,2,Townhouse,16,4,4,7,500,155,8,25,128,9,1.32,1000,4,,984,20,3,11,34,2,,,2,23,0.1155,0.6779,0.6974,0.1695,0.0347,4.0778,0.0926,0.0518,0.1328,0.0347,317.71,317.71,81,81,425,425,4,3,12
79610,4,3,1,1,0,0,95,10,9,10,10,10,10,0,,0,1,Condominium,2,1,1,1,,,1,0,99,10,1.12,1000,4,,,33,8,12,27,,1,,,20,0.1341,0.4027,1.1161,0.5692,0.0827,0.3044,0.0648,0.0792,0.5913,0.0827,128,128,128,128,128,128,4,4,15
79803,3,3,1,0,0,0,98,10,10,10,10,10,10,0,,0,1,House,6,,3,1,,300,1,0,11,10,0.13,265,4,,,30,13,6,6,1,2,6,3,22,0.0642,0.4546,0.2201,0.2194,0.0544,3.2619,0.1219,0.4469,0.4977,0.3431,395,395,395,395,395,395,4,4,10
79866,4,2,0,0,0,0,98,9,10,10,9,8,9,4,1,1,5,House,1,,1,1,,,1,0,10,9,0.1,1002,4,,10,59,8,24,64,1,,,3,51,0.1402,1.0105,0.543,0.1677,0.0771,0.6998,0.057,0.1045,0.2105,0.0971,99,99,99,99,99,99,3,3,11
79867,4,2,0,0,1,0,98,10,10,10,10,8,9,4,1,1,5,House,1,,1,1,,,1,0,10,9,0.11,1002,4,,59,53,8,21,55,1,,1,3,45,0.0821,0.9404,0.4722,0.2328,0.0897,0.6844,0.037,0.1039,0.1892,0.0897,99,99,99,99,99,99,4,4,10
88235,0,2,0,0,0,0,81,9,7,8,9,9,8,0,,0,5,Apartment,2,1,1,1,299,29,1,5,23,8,0.5,1000,4,231,6,6,7,3,,,,1,2,9,0.0231,0.6901,0.4141,0.1028,0.0538,4.1289,0.0196,1.8991,1.3221,0.1048,59.31,59.31,50,50,64,64,2,2,12
90734,1,3,1,1,0,0,100,10,10,10,10,10,10,1,0.26,0,100,Apartment,3,1,1,1,,150,1,0,3,10,0.03,1003,4,170,306,14,24,9,,,6,3,3,25,0.0555,0.1253,0.1067,0.1457,0.0714,3.3068,0.0439,1.2768,0.5946,0.0714,329,329,329,329,329,329,4,4,15
93551,0,2,0,0,0,0,94,9,9,10,10,9,9,4,1,1,4,Townhouse,2,1,1,1,200,40,1,20,91,9,0.96,1000,4,,8,24,11,8,48,2,5,1,2,25,0.061,0.2029,0.4551,0.1915,0.0993,2.0848,0.0866,0.0723,0.3513,0.0993,87.29,87.29,80,80,93,93,4,2,12
98065,1,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0.26,0,100,Apartment,3,1,1,1,,150,1,0,0,,,1001,4,306,,11,13,3,,,2,4,3,11,0.1134,0.3879,0.3551,0.2877,0.0615,3.6496,0.0831,1.3614,0.8157,0.386,249,249,249,249,249,249,4,3,12
105273,0,3,0,0,0,0,100,10,10,9,9,10,9,2,1,0,2,Apartment,2,1,1,1,,150,2,20,8,9,0.1,1000,4,53,,40,13,5,21,1,,2,5,24,0.208,0.5429,0.0618,0.1811,0.0866,3.2663,0.0695,0.2001,0.2108,0.3116,75,75,75,75,75,75,2,1,11
116951,3,2,0,0,0,0,93,9,9,10,10,9,9,4,1,1,4,Townhouse,2,1,1,1,200,40,1,20,79,9,0.84,1000,4,227,295,25,8,6,33,,4,2,4,20,0.0571,0.3191,0.4014,0.2067,0.14,2.2093,0.1398,0.0684,0.6896,0.14,74.9,74.9,73,73,75,75,4,2,12
124030,0,3,1,0,0,0,100,10,10,10,10,10,10,0,,0,1,Condominium,4,2,2,1,,75,4,25,4,10,0.07,1000,4,404,291,25,11,6,36,1,6,1,1,23,0.1197,0.1506,0.1652,0.3363,0.165,2.4234,0.1139,0.0775,0.4547,0.165,150,150,150,150,150,150,3,1,10
145726,0,3,1,0,0,0,97,10,10,10,10,8,10,2,0.8,0,1,Guest suite,2,1,,1,200,45,2,15,97,10,1.04,1000,4,,755,22,2,14,49,3,,,2,28,0.1191,0.8492,0.7993,0.2228,0.0917,4.2308,0.0907,0.0614,0.2709,0.1778,89.18,89.18,80,80,120,120,4,3,12
150109,0,3,0,0,0,0,98,10,9,10,10,10,10,3,1,0,1,Apartment,2,1,1,2,400,75,2,20,27,10,0.3,694,4,,,28,16,3,6,,2,5,4,20,0.0419,0.4325,0.1707,0.1096,0.15,3.0929,0.0547,0.406,0.6168,0.1736,135,135,135,135,135,135,4,1,11
153545,0,2,1,0,0,0,93,9,9,10,10,9,9,3,1,0,5,House,1,1,1,1,0,50,1,25,35,9,0.39,1000,4,267,900,,,,,,,1,,1,0.6028,0.9965,0.4952,0.5758,0.4448,4.5695,0.6266,0.7146,1.2155,0.5649,49,49,49,49,49,49,4,4,16
155859,0,2,0,0,1,0,98,10,10,10,10,9,10,4,1,1,2,House,2,1,1,1,0,0,1,14,116,10,1.26,1000,4,500,1000,15,3,5,5,1,,,3,15,0.2182,0.9964,1.1368,0.3265,0.0469,5.5144,0.1174,0.1793,0.4341,0.2545,63.27,63.27,46,46,83,83,3,4,13
160148,0,2,0,0,0,0,100,9,9,10,9,9,9,4,1,0,7,House,2,1,1,1,500,50,3,0,2,9,0.02,1000,4,487,,16,10,2,,,3,9,1,11,0.1114,0.1808,0.0689,0.2716,0.1335,3.4682,0.1586,0.9146,0.7414,0.2868,209,209,209,209,209,209,3,2,9
160597,3,2,0,0,0,0,100,10,10,10,10,10,10,2,1,0,2,House,2,1,1,1,250,50,1,30,18,10,0.22,1000,4,229,1000,,1,,,,,,,2,0.4993,2.0849,0.6982,1.3539,0.4425,6.4596,0.7625,3.3582,1.2083,1.329,85.7,85.7,80,80,100,100,4,4,15
161913,0,2,0,0,0,0,92,9,10,9,10,8,8,4,1,0,7,House,3,1,1,2,500,100,2,25,5,8,0.09,1000,4,365,33,24,13,4,,,3,8,1,17,0.0495,0.0811,0.0704,0.1764,0.0986,3.3589,0.0509,0.838,0.6548,0.3328,145.85,145.85,99,99,159,159,4,3,11
161922,4,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,7,Apartment,6,2,3,4,600,300,3,50,0,,,1002,4,501,,14,9,2,,,3,9,1,11,0.0877,0.1766,0.08,0.2706,0.1035,3.4568,0.1497,0.8849,0.7456,0.2651,161.11,161.11,160,160,165,165,3,2,9
174808,4,2,0,0,0,0,98,10,10,10,10,9,10,0,,0,3,House,2,1,1,1,,,1,10,23,10,0.67,629,4,236,,35,4,23,147,1,3,2,2,46,0.0452,0.3368,0.1538,0.3378,0.0642,0.8279,0.0369,0.0747,0.1592,0.0921,75,75,75,75,75,75,2,3,12
175581,0,3,1,0,0,0,94,10,9,10,10,9,9,0,,0,1,Apartment,2,1,1,1,100,75,2,0,122,9,1.34,1006,4,,18,20,4,2,6,1,2,,3,10,0.1299,0.1508,0.6657,0.1423,0.0805,1.1243,0.1186,0.0422,0.1997,0.2847,122.38,122.38,120,120,135,135,3,2,11
175608,0,3,1,0,0,0,86,9,9,10,9,10,9,4,0.97,0,6,Apartment,4,1,2,2,400,95,5,25,156,9,1.74,1000,4,,86,13,13,12,29,2,6,2,6,27,0.052,0.1827,0.3887,0.2353,0.0212,2.1704,0.0328,0.0967,0.0964,0.0212,101.98,101.98,70,70,119,119,4,2,10
178395,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,1,0,0,2,House,1,2,1,4,199,89,3,19,0,,,424,4,53,,6,2,9,20,,,,1,20,0.421,0.882,1.4568,0.3826,0.0897,4.9409,0.1331,0.2712,0.5818,0.3316,399,399,399,399,399,399,3,2,6
184144,3,3,0,0,0,0,95,10,9,10,10,10,10,3,1,0,1,Apartment,1,1,1,1,1000,100,1,0,7,10,0.08,917,4,77,503,18,13,3,,,3,9,2,16,0.0794,0.149,0.1053,0.2245,0.0706,3.3219,0.1061,0.7305,0.6884,0.2969,140,140,140,140,140,140,4,2,9
189961,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,House,2,1,1,1,,,1,0,0,,,85,4,85,,32,,16,148,4,,,2,29,0.604,0.6359,2.9467,0.3727,0.1162,0.5187,0.0235,0.0389,0.1195,0.136,59,59,59,59,59,59,1,1,6
195344,3,3,0,0,0,0,95,10,9,9,10,10,10,4,1,1,1,Condominium,4,2,1,2,200,79,2,15,341,10,3.75,1004,4,,433,37,17,57,28,2,11,8,6,112,0.0658,0.2483,0.1842,0.0986,0.0517,1.6898,0.0518,0.2486,0.3046,0.0517,148.5,148.5,107,107,151,151,3,2,10
196429,0,3,1,1,0,0,80,8,7,10,10,9,8,2,1,0,1,Guest suite,3,1,0,2,100,60,2,25,4,8,0.06,1000,4,308,48,8,3,8,,,2,,1,16,0.2072,0.3789,1.8463,0.399,0.1737,5.4818,0.0449,0.5151,0.9218,0.1737,109.82,109.82,89,89,133,133,2,2,10
198685,0,2,0,1,0,0,94,9,9,10,10,9,9,2,0.9,0,3,Townhouse,2,2,1,1,,10,1,20,116,9,1.28,990,4,190,474,13,1,11,13,,,,1,19,0.3884,0.5373,0.5109,0.2009,0.2005,3.0934,0.3084,0.305,0.872,0.3459,58.04,58.04,40,40,70,70,4,2,13
198761,3,2,0,0,0,0,96,10,9,10,10,9,9,2,1,1,2,Townhouse,1,1,1,1,500,100,1,0,35,9,0.38,1000,4,206,,33,9,12,52,3,2,,6,30,0.136,0.3968,0.7952,0.0776,0.0236,1.6049,0.0776,0.0763,0.149,0.0236,72.11,72.11,40,40,75,75,4,3,8
201116,3,3,0,1,0,0,89,10,9,10,10,10,9,4,1,0,1,Apartment,2,1,1,2,,,2,20,138,9,1.53,1000,4,,,7,2,7,,,2,,1,10,0.258,0.2297,1.8945,0.3846,0.2209,5.6893,0.1357,0.6203,1.0556,0.2209,90,90,90,90,90,90,4,2,8
205809,3,3,1,0,0,0,98,10,10,10,10,10,10,2,1,0,1,Townhouse,6,3,3,2,500,99,4,49,12,10,0.13,1000,4,274,223,25,3,9,50,2,,,2,26,0.1886,1.1497,1.2759,0.4326,0.0539,4.7727,0.0933,0.0388,0.1708,0.091,195.54,195.54,105,105,199,199,2,2,11
210914,0,3,1,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,7,House,4,1,3,2,0,200,1,0,0,,,1000,4,,553,2,2,3,,,,,,9,0.2419,0.6512,0.697,0.5688,0.2039,2.8272,0.1292,0.5958,1.963,0.3389,285,285,285,285,285,285,3,2,7
211986,0,2,0,0,0,0,85,9,9,9,10,10,9,4,1,0,7,House,3,1,1,2,,50,2,50,5,9,0.09,1000,4,411,,12,11,2,,,3,8,1,10,0.0943,0.2142,0.1459,0.309,0.071,3.4618,0.1267,0.833,0.7877,0.2014,269,269,269,269,269,269,3,2,9
223203,3,2,0,0,0,0,100,10,10,10,10,10,10,4,1,0,4,House,2,1,1,1,300,125,1,50,4,10,0.04,1000,4,,152,,,2,,,,,,2,0.5826,1.73,2.0362,1.1693,0.234,7.2176,0.556,1.8123,2.1187,0.234,82,82,70,70,90,90,3,2,11
223922,3,3,1,1,0,1,93,9,9,10,10,9,9,3,1,0,5,House,4,2,1,1,,25,2,25,109,9,1.21,1000,4,243,1000,,,,,,,1,,,0.7059,0.8722,0.376,0.6951,0.5721,4.6099,0.7515,0.7746,1.3365,0.6165,109,109,109,109,109,109,4,4,17
246413,3,3,1,0,0,0,97,10,10,10,9,9,9,4,1,0,2,Townhouse,3,1,1,2,149,0,2,15,339,9,4.06,1000,4,249,1000,23,7,8,6,1,5,,5,20,0.1652,0.2549,1.1172,0.2635,0.0713,0.7135,0.1048,0.2172,0.32,0.119,76.76,76.76,49,49,83,83,3,1,11
251611,3,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,4,House,2,2,1,1,200,125,1,50,0,,,116,4,,127,,,2,,,,,,2,0.5932,1.7375,2.0297,1.1769,0.2343,7.2184,0.5637,1.8139,2.1185,0.2343,81.71,81.71,70,70,90,90,3,1,9
251615,4,2,0,0,0,0,100,10,10,10,10,10,10,4,1,0,4,House,2,2,1,1,300,125,1,50,1,10,0.13,91,4,,96,1,,2,,,,,,2,0.6135,1.639,1.973,1.0791,0.1438,7.123,0.4666,1.7167,2.0267,0.1438,82.52,82.52,70,70,90,90,3,2,11
251619,3,2,0,0,0,0,93,10,9,10,10,9,9,4,1,0,4,House,2,2,1,1,300,125,1,50,6,9,0.08,675,4,247,96,,,2,,,,,,2,0.554,1.7081,2.0531,1.1469,0.2349,7.2136,0.534,1.8067,2.1182,0.2349,74.87,74.87,70,70,78,78,3,2,11
252300,3,2,0,0,0,0,91,10,10,9,10,7,9,0,,0,2,Apartment,2,1,1,2,300,60,1,25,7,9,0.13,1000,4,246,413,48,3,22,154,3,2,2,2,42,0.2976,0.4839,0.3448,0.1227,0.056,0.7934,0.0049,0.0519,0.2249,0.0676,84.42,84.42,69,69,95,95,3,4,14
262629,3,2,0,0,0,0,97,9,9,10,10,9,10,3,1,0,1,House,2,1,1,1,250,35,1,15,29,10,0.33,1000,4,264,53,4,,4,,,,,,6,0.5786,0.9001,1.7957,0.7579,0.2672,5.0753,0.2676,0.9665,1.3337,0.2672,60,60,60,60,60,60,4,4,16
266852,4,2,1,0,0,0,96,10,10,10,10,10,10,4,1,1,3,Guest suite,2,1,1,1,0,20,2,25,631,10,7.17,1004,4,491,230,42,10,11,40,,,,1,26,0.1271,0.7858,0.7632,0.4976,0.1686,0.1263,0.0343,0.1229,0.5642,0.2162,75.96,75.96,62,62,84,84,4,1,10
276193,3,2,1,0,0,0,95,9,9,10,10,10,9,4,1,0,6,Townhouse,1,1,1,1,0,10,1,0,66,9,1.76,1000,4,465,770,43,13,10,56,1,3,3,4,24,0.0784,0.3459,0.395,0.1311,0.1217,3.0393,0.0705,0.0701,0.2658,0.1217,58.99,58.99,55,55,69,69,2,2,11
279120,3,3,0,1,0,0,84,9,8,10,10,8,9,3,1,1,3,Apartment,4,1,2,2,200,30,2,20,11,9,0.13,1002,4,239,1030,17,6,14,18,,1,,,23,0.0988,0.4471,0.6759,0.5532,0.0795,1.5387,0.0953,0.1829,0.5532,0.2524,160,160,160,160,160,160,4,3,10
284165,0,3,0,0,0,0,92,9,9,10,10,9,9,4,1,1,4,Apartment,4,1,1,2,150,75,2,15,68,9,0.79,1000,4,,,26,7,6,40,,4,2,4,19,0.1619,0.2296,0.4152,0.1894,0.0882,2.1858,0.1384,0.1593,0.5843,0.2194,99,99,99,99,99,99,4,2,11
286083,4,3,1,1,0,0,96,10,9,10,10,9,9,3,1,0,1,Loft,6,1,1,1,500,100,2,35,54,9,0.64,1002,4,235,95,39,9,13,9,2,3,2,5,28,0.0577,0.3554,0.2031,0.097,0.0674,3.7406,0.0191,0.0621,0.4406,0.0744,142.82,142.82,115,115,145,145,4,2,14
290001,3,3,0,0,0,0,96,10,10,10,10,10,10,3,1,1,1,Townhouse,4,1,2,2,100,50,1,0,115,10,1.37,1000,4,,149,21,15,14,24,1,8,3,5,30,0.0881,0.3387,0.2098,0.2703,0.0509,2.3973,0.0744,0.1227,0.3226,0.0509,161.53,161.53,150,150,200,200,3,1,9
296196,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,0,1,Apartment,4,1,1,1,150,,1,0,45,10,0.53,957,4,1,,21,17,3,12,,2,6,3,20,0.1352,0.3765,0.0589,0.0702,0.1605,2.935,0.1093,0.3382,0.6759,0.1605,146.53,146.53,99,99,149,149,4,3,12
299030,4,2,1,0,1,0,97,10,10,10,10,9,10,3,1,0,2,House,2,2,1,1,,,2,25,17,10,0.21,1000,4,,139,4,2,3,,,,,2,5,0.3998,0.6978,1.9164,0.138,0.1579,6.3785,0.138,1.0525,1.4591,0.1579,88.13,88.13,85,85,95,95,4,4,15
303694,0,3,1,0,0,0,97,10,10,10,10,10,10,3,1,1,1,Guest suite,4,1,1,2,125,39,2,25,134,10,1.59,1000,4,272,207,8,2,7,15,2,,1,1,12,0.4551,0.5396,0.2651,0.2302,0.1627,3.6423,0.2467,0.1602,0.3325,0.1627,104.24,104.24,84,84,116,116,3,2,12
303723,0,3,1,0,0,0,95,10,10,10,10,10,10,4,1,0,1,Guest suite,2,1,1,1,100,50,2,20,136,10,2.79,1000,4,245,520,34,10,4,44,,6,1,5,22,0.0488,0.0324,0.012,0.4014,0.1313,2.5475,0.0666,0.0979,0.6296,0.2925,119.61,119.61,76,76,140,140,4,2,13
