id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_summary,len_rules,NearbyArson,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
24084817,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,1,4,1,1,1,0,230,68,3,15,43,10,4.07,1026,266,672,0,21,4,12,39,2,0,0,1,25,0.16,0.75,0.81,0.1,0.05,4.19,0.05,0.03,0.25,0.1,96.84,96.84,65,65,139,139,3,4,13
24086871,3,2,1,0,0,0,98,10,10,10,9,9,10,1,0.33,0,2,4,2,2,3,0,100,35,1,0,9,10,0.91,1000,351,353,1,55,9,18,49,1,0,0,1,32,0.11,0.6,0.96,0.31,0.06,0.27,0.04,0.02,0.36,0.06,58.21,58.21,45,45,67,67,3,2,9
24113318,0,2,0,0,1,1,95,10,9,10,10,10,10,0,0,1,1,2,1,0,1,0,0,32,2,30,26,10,2.64,1010,321,0,0,15,12,20,0,0,2,4,0,45,0.13,0.25,0.3,0.61,0.09,0.85,0.17,0.53,0.72,0.3,94.35,94.35,90,90,116,116,3,2,10
24114368,3,2,1,0,0,0,100,10,10,10,10,8,10,4,1,1,5,2,1,1,1,0,0,100,1,30,1,10,0.1,1006,467,745,0,20,3,7,23,2,0,0,2,21,0.19,1.35,1.09,0.27,0.09,5.03,0.03,0.1,0.09,0.12,135.7,135.7,70,70,176,176,3,1,11
24120629,3,3,0,0,0,0,89,9,8,8,10,10,9,2,0.7,0,1,4,1,1,1,0,100,150,1,0,8,9,0.76,1002,500,79,0,2,9,2,4,0,6,4,0,8,0.09,0.24,0.45,0.96,0.04,2.28,0.32,0.39,1.69,0.13,186.03,186.03,180,180,193,193,3,3,13
24122532,3,3,1,1,0,0,99,10,10,10,10,10,10,4,1,1,1,2,1,0,1,0,0,49,1,0,30,10,3.15,1000,312,141,0,3,0,6,0,0,0,0,0,13,0.65,0.63,1.25,0.88,0.17,3.97,0.32,0.92,1.41,0.2,63.77,63.77,40,40,75,75,3,2,12
24135659,3,3,1,0,0,0,100,10,10,10,10,10,10,0,0,0,1,4,1,0,2,0,0,99,3,15,11,10,1.06,1034,198,1014,0,34,15,4,11,1,0,4,3,21,0.06,0.6,0.15,0.07,0.07,3.31,0.07,0.37,0.35,0.25,130.42,130.42,119,119,144,144,3,3,11
24139030,3,3,1,0,0,0,97,10,10,10,10,9,10,4,0.9,1,1,4,1,1,2,0,0,50,1,0,40,10,4.12,1000,185,335,0,20,6,12,20,0,1,0,0,18,0.1,0.49,0.85,0.52,0.08,1.71,0.04,0.04,0.66,0.08,90.17,90.17,65,65,103,103,3,1,10
24149374,4,2,0,0,0,0,96,9,8,10,10,10,9,0,0,0,1,2,1,1,1,0,200,20,2,15,5,9,0.5,1000,460,51,0,13,10,1,0,0,3,9,1,10,0.17,0.22,0.1,0.31,0.19,3.51,0.21,0.97,0.76,0.31,113.77,113.77,95,95,123,123,3,1,9
24157952,0,3,1,0,0,0,98,10,10,10,10,10,10,4,0.84,1,2,8,2,3,7,0,800,100,2,50,24,10,2.55,534,501,0,0,36,8,16,33,2,2,0,6,33,0.16,0.39,0.8,0.29,0.01,1.61,0.01,0.08,0.31,0.12,218.07,218.07,106,106,300,300,3,4,13
24160728,3,3,1,0,0,0,93,10,9,10,10,9,9,4,1,0,1,4,1,1,2,0,150,42,2,15,47,9,4.55,1002,487,884,1,41,9,14,35,0,0,0,0,25,0.18,0.55,1.01,0.52,0.14,0.16,0.13,0.07,0.56,0.14,92.95,92.95,65,65,106,106,3,4,11
24161039,3,3,1,0,0,0,98,10,10,10,10,9,10,4,1,0,2,12,3,5,6,0,500,150,1,0,19,10,2.2,948,454,0,0,9,1,6,9,0,0,0,0,11,0.43,1.48,1.44,0.56,0.25,2.86,0.08,0.18,1.99,0.25,443.32,443.32,349,349,499,499,3,2,10
24161482,4,3,0,0,0,0,100,10,10,10,10,9,10,4,1,1,1,2,1,0,1,0,100,50,1,0,15,10,2.05,1000,482,78,0,19,11,8,16,0,1,1,1,23,0.12,0.47,0.26,0.25,0.14,0.71,0.02,0.2,0.62,0.17,110.43,110.43,89,89,121,121,3,2,13
24163203,0,2,0,0,0,0,90,10,10,9,10,10,10,4,0.92,0,53,2,1,1,1,0,0,60,1,10,2,10,0.2,1008,131,677,0,29,19,6,0,1,6,10,2,23,0.08,0.04,0.11,0.05,0.15,3.19,0.05,0.79,0.44,0.25,192.43,192.43,189,189,196,196,4,5,18
24163257,0,3,0,0,0,0,100,10,10,9,9,10,9,4,0.92,0,53,2,1,1,1,0,0,60,1,10,3,9,0.3,1008,131,659,0,31,17,7,0,1,5,12,2,25,0.08,0.13,0.07,0.1,0.11,3.12,0.1,0.69,0.45,0.2,200.37,200.37,189,189,212,212,4,4,17
24163363,0,3,0,0,0,0,100,9,9,9,8,10,8,4,0.92,0,53,2,1,1,1,0,0,60,1,10,2,8,0.2,1008,131,659,0,30,20,8,0,1,7,12,2,28,0.15,0.08,0.14,0.11,0.18,3.1,0.11,0.71,0.38,0.21,196.31,196.31,189,189,202,202,4,5,18
24163423,0,3,0,0,0,0,90,9,10,9,8,10,9,4,0.92,0,53,2,1,1,1,0,0,75,1,10,8,9,0.81,1008,131,659,0,28,15,5,0,0,4,11,2,21,0.08,0.08,0.03,0.06,0.15,3.2,0.06,0.75,0.51,0.25,193.43,193.43,99,99,212,212,4,4,17
24163596,0,3,0,0,0,0,100,10,10,10,10,10,10,4,0.92,0,53,2,1,1,1,0,0,60,1,10,2,10,0.22,1008,131,659,0,26,16,4,0,1,4,12,2,23,0.02,0.15,0.05,0.13,0.09,3.14,0.13,0.68,0.49,0.18,196.34,196.34,189,189,202,202,4,4,17
24176476,0,3,1,1,0,0,20,2,2,2,2,2,2,4,1,0,39,5,2,2,5,0,100,99,1,0,1,2,0.1,1002,374,0,0,2,8,1,0,0,7,7,0,4,0.05,0.15,0.13,0.6,0.31,1.52,0.3,0.52,1.14,0.49,300,300,300,300,300,300,4,7,20
24176639,0,2,1,1,0,0,80,8,8,8,8,8,8,4,1,0,39,6,2,2,5,0,100,99,1,0,5,8,0.48,1002,374,0,0,17,12,44,0,0,7,14,2,86,0.11,0.21,0.08,0.2,0.2,1.55,0.24,0.69,0.93,0.2,300,300,300,300,300,300,4,7,20
24179574,3,3,1,0,0,0,97,10,10,10,10,10,10,4,1,1,23,5,1,1,3,0,250,90,2,15,31,10,3.18,669,493,438,0,3,4,1,0,0,0,2,2,6,0.22,1.08,0.17,0.34,0.09,4.39,0.35,1.86,1.25,0.37,153.99,156.15,83,83,175,201,3,1,11
24179938,4,2,0,0,0,0,96,10,10,10,10,9,10,4,0.92,0,3,2,1,0,1,0,0,0,1,0,56,10,5.45,142,142,6,0,24,4,16,56,3,0,0,2,28,0.29,0.9,0.81,0.33,0.19,4.31,0.09,0.01,0.23,0.24,41.41,41.41,30,30,48,48,2,2,8
24185085,0,3,0,0,0,0,98,10,10,10,10,10,10,4,1,1,1,2,1,1,1,0,500,95,1,0,12,10,1.25,320,320,105,0,30,16,5,13,0,2,5,4,24,0.09,0.43,0.21,0.1,0.04,3.08,0.07,0.28,0.52,0.27,143.48,143.48,120,120,159,159,3,2,10
24185388,4,2,0,1,0,0,98,10,10,10,10,10,10,4,1,0,5,2,1,1,1,0,0,5,1,5,49,10,4.82,1004,455,123,0,42,8,15,33,0,6,1,2,35,0.17,0.25,0.14,0.37,0.07,3.39,0.05,0.12,0.56,0.18,59.95,59.95,59,59,65,65,3,3,13
24192427,4,3,0,0,0,1,100,10,10,10,10,10,10,0,0,0,1,3,2,3,3,0,0,0,1,0,11,10,1.08,1004,490,20,0,42,11,17,13,1,3,2,4,38,0.12,0.27,0.03,0.13,0.04,3.65,0.03,0.1,0.38,0.06,182.12,182.12,170,170,213,213,2,1,11
24202803,3,3,0,0,0,0,100,10,10,10,10,9,10,0,0,0,1,4,1,2,3,0,175,75,1,0,7,10,0.73,1004,350,408,0,22,2,15,91,0,0,0,2,32,0.25,1.35,2.17,0.34,0.08,1.76,0.19,0.11,0.67,0.08,176.61,176.61,125,125,234,234,3,3,13
24203207,3,3,0,0,0,0,96,10,10,10,10,10,10,4,1,1,1,4,1,0,3,0,0,65,1,0,24,10,4.86,1000,368,82,0,34,14,53,31,3,6,5,6,109,0.07,0.33,0.26,0.15,0.01,1.41,0.08,0.07,0.29,0.01,174.74,174.74,85,85,256,256,3,4,15
24204089,0,3,1,0,0,0,97,10,10,10,10,9,10,4,1,1,1,4,1,1,2,0,100,100,2,25,12,10,1.32,1000,431,50,0,29,8,12,49,3,2,0,8,31,0.14,0.43,0.6,0.14,0.05,1.55,0.05,0.06,0.07,0.05,149.62,149.62,125,125,160,160,3,2,12
24210796,3,3,1,1,0,0,99,10,10,10,10,10,10,4,1,0,2,3,1,0,2,0,100,10,2,5,126,10,12.39,1000,492,0,0,4,12,2,3,0,2,1,0,9,0.09,0.49,0.37,0.94,0.11,0.58,0.39,0.44,0.93,0.11,80.25,80.25,75,75,88,88,3,1,11
24213723,0,3,1,0,0,0,94,10,9,10,10,10,9,4,1,0,21,6,2,2,2,0,0,60,4,10,21,9,2.03,1000,497,6,0,24,7,3,6,1,4,1,1,11,0.16,0.41,0.42,0.44,0.23,1.15,0.13,0.08,0.15,0.23,192.2,192.2,150,150,300,300,3,2,11
24216493,0,2,0,0,0,0,94,9,9,10,9,8,9,4,1,0,16,1,1,1,1,0,100,20,1,0,18,9,1.77,1000,499,1000,0,55,8,22,66,1,0,1,4,46,0.11,0.91,0.44,0.27,0.06,0.72,0.02,0.09,0.15,0.06,38,38,38,38,38,38,3,2,12
24225601,0,3,1,1,0,0,89,9,9,10,9,10,9,4,0.98,0,6,5,1,1,1,0,500,129,2,25,30,9,2.89,1000,352,90,0,30,10,13,40,2,0,0,3,28,0.18,0.51,0.85,0.28,0.11,1.74,0.06,0.04,0.34,0.13,113.63,113.63,49,49,132,132,3,1,11
24229672,0,3,1,1,0,0,85,9,8,9,9,9,8,4,1,0,16,6,2,2,2,0,0,80,4,20,41,8,4.05,815,328,0,0,23,6,10,44,0,4,0,2,22,0.16,0.32,0.81,0.2,0.07,1.98,0.07,0.03,0.91,0.07,174.97,174.97,120,120,284,284,4,3,14
24230751,0,2,0,0,0,0,80,10,6,8,10,10,8,0,0,0,1,1,1,1,1,0,200,50,1,0,1,8,0.34,1000,329,0,0,16,11,3,1,1,2,2,2,10,0.11,0.46,0.41,0.19,0.16,3.66,0.09,0.48,0.26,0.17,54.75,54.75,50,50,55,55,2,2,11
24234438,0,3,0,0,0,0,91,9,10,10,10,9,9,4,1,0,2,8,2,2,5,0,350,150,6,15,17,9,1.68,1012,493,1014,1,26,13,5,19,0,0,0,1,19,0.12,0.78,0.51,0.4,0.03,0.39,0.15,0.13,0.68,0.16,207.65,207.65,199,199,214,214,3,3,12
24250678,4,3,0,0,0,0,97,9,10,10,10,10,10,4,1,1,1,4,1,2,2,0,0,100,1,0,21,10,2.28,1000,489,45,0,26,15,14,23,1,9,4,4,33,0.15,0.31,0.24,0.22,0.1,2.43,0.04,0.08,0.36,0.1,224.8,224.8,139,139,272,272,3,3,12
24275841,4,3,0,0,0,0,98,10,10,10,10,9,10,4,1,1,2,6,1,2,4,0,500,80,4,20,10,10,1.01,1000,451,29,0,3,2,5,0,0,0,0,0,9,0.36,0.59,1.9,0.77,0.18,5.27,0.22,0.89,1.21,0.18,70.07,70.07,55,55,79,79,3,1,9
24279770,0,3,0,0,0,1,100,10,10,8,10,10,10,3,1,0,1,4,2,2,2,0,900,150,1,5,1,10,0.11,1000,499,0,0,32,25,23,7,1,17,9,8,51,0.07,0.3,0.24,0.19,0.09,2.24,0.13,0.35,0.44,0.09,129,129,129,129,129,129,3,2,9
24284670,3,3,1,0,0,0,98,10,10,10,10,10,9,2,0.8,1,2,4,2,2,2,0,200,150,4,100,11,9,1.11,1000,269,0,0,5,6,3,0,0,0,2,2,8,0.12,0.95,0.17,0.18,0.09,4.36,0.08,2.01,1.5,0.09,323.32,323.32,215,215,396,396,3,2,13
24288089,0,2,0,0,0,0,87,10,8,10,10,9,10,2,0.9,0,1,4,1,1,2,0,0,30,3,15,6,10,0.98,1004,424,28,0,22,0,13,72,2,0,0,1,23,0.66,0.84,3.12,0.48,0.09,0.82,0.09,0.1,0.26,0.09,49.85,49.85,45,45,60,60,2,1,7
24288833,0,3,1,0,0,0,94,10,10,10,10,10,9,4,0.91,0,42,8,1,2,5,0,400,60,2,10,25,9,2.6,294,294,115,0,22,22,20,0,1,18,10,5,43,0.07,0.08,0.21,0.15,0.06,2.52,0.12,0.73,0.38,0.06,200.19,200.06,99,74,300,300,3,1,9
24298682,4,2,1,0,0,0,95,9,10,10,10,10,10,4,1,0,17,2,1,0,1,0,0,0,1,0,8,10,0.79,1000,490,152,0,9,11,4,0,0,2,0,3,12,0,0.46,0.62,0.13,0.12,3.91,0.12,1.74,1.13,0.12,251.08,251.08,225,225,355,355,3,3,14
24300005,4,2,1,0,0,0,95,10,9,10,10,10,10,4,1,0,17,4,1,1,2,0,0,0,1,0,11,10,1.11,499,499,20,0,10,13,4,0,0,2,0,3,12,0.04,0.44,0.59,0.09,0.12,3.88,0.12,1.69,1.09,0.12,284.4,284.4,185,185,385,385,3,2,9
24300833,4,3,0,1,0,0,96,10,10,9,10,10,10,4,1,0,17,4,1,1,2,0,0,0,2,13,17,10,1.68,1000,225,750,0,10,12,5,0,0,2,0,3,15,0.11,0.41,0.51,0.04,0.14,3.83,0.14,1.61,1.02,0.14,293.99,293.99,251,251,328,328,4,2,12
24311855,3,3,0,0,0,0,100,10,10,10,10,10,10,4,1,1,1,2,1,1,1,0,250,50,2,25,4,10,0.61,1000,442,0,0,0,0,0,0,0,0,0,0,2,1.12,1.72,1.17,1.78,0.43,6.81,0.53,1.78,1.85,1.12,94.31,94.31,75,75,130,130,3,2,8
24324533,3,3,0,0,0,0,92,9,10,10,9,10,10,4,1,0,28,2,1,0,1,0,0,150,1,0,5,10,0.54,915,456,0,0,0,4,0,0,0,2,1,0,0,0.1,0.09,0.49,0.62,0.56,4.09,0.58,0.89,0.78,0.56,110.73,110.73,94,94,129,129,3,2,11
24332571,3,2,0,0,0,0,100,10,8,10,10,10,10,4,1,0,6,1,1,1,1,0,0,8,1,0,1,10,0.17,1000,485,0,0,50,15,10,59,1,5,2,4,26,0.17,0.36,0.37,0.1,0.06,3.04,0.1,0.08,0.27,0.06,56.14,56.14,55,55,59,59,2,1,9
24332992,3,3,1,0,0,0,100,10,10,10,10,10,10,0,0,0,3,2,1,1,0,0,0,79,2,0,1,10,0.15,1002,0,210,0,22,23,18,0,1,18,10,5,42,0.05,0.06,0.22,0.16,0.08,2.56,0.1,0.75,0.35,0.08,372.33,372.33,134,134,521,521,4,2,13
24334529,3,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,1,3,1,1,1,0,0,10,2,10,26,10,2.59,1000,494,0,0,52,12,16,24,1,3,2,4,38,0.06,0.14,0.19,0.09,0.07,3.49,0.02,0.2,0.27,0.12,127.27,127.27,50,50,129,129,3,2,13
24336262,3,3,1,0,0,0,100,10,10,10,10,10,10,0,0,0,1,9,2,3,4,0,250,130,1,0,5,10,0.51,1000,498,439,0,12,3,5,19,0,0,2,4,10,0.25,0.59,0.28,0.07,0.07,2.35,0.07,0.16,0.98,0.07,375,375,375,375,375,375,2,2,10
24336762,0,3,0,1,0,0,86,9,10,9,8,7,9,4,1,0,47,10,3,5,5,0,100,169,2,29,21,9,2.08,1002,329,1000,0,30,1,6,86,3,0,0,1,9,0.25,0.81,1.7,0.15,0.1,0.85,0.03,0.05,0.25,0.14,190.04,190.04,74,74,203,203,3,1,8
24338570,4,3,1,0,0,0,96,10,10,10,10,9,10,4,1,1,2,6,1,2,4,0,1000,80,4,20,14,10,1.39,1000,491,584,0,3,2,4,0,0,0,0,0,7,0.45,0.67,1.91,0.8,0.26,5.26,0.28,0.95,1.29,0.26,98.37,98.37,69,69,115,115,3,1,11
24338637,0,2,1,0,0,0,96,10,10,10,10,10,10,4,0.79,0,4,2,2,1,1,0,150,30,4,15,9,10,0.91,1000,427,6,0,34,10,4,42,0,6,1,3,24,0.09,0.1,0.17,0.35,0.09,2.71,0.1,0.01,0.67,0.37,100,100,100,100,100,100,3,3,14
24342337,0,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,3,8,1,1,3,0,0,50,1,15,43,10,4.26,1002,356,0,0,3,1,1,0,0,0,0,0,5,0.16,0.83,0.97,0.73,0.13,6.18,0.08,2.12,2.05,0.32,123.6,123.6,70,70,142,142,3,3,8
24347847,3,3,1,0,0,0,100,10,10,10,10,10,10,4,1,1,1,2,1,0,1,0,0,75,2,25,24,10,3.32,1000,499,0,0,3,2,1,0,1,0,0,1,5,0.19,1.32,0.68,0.12,0.08,5.1,0.22,2.1,0.44,0.08,95.03,95.03,65,65,115,115,3,2,13
24347893,0,2,0,0,0,0,95,10,9,10,10,10,9,4,1,1,3,2,1,1,1,0,0,50,1,10,19,9,1.92,1004,190,0,0,3,1,1,0,0,0,0,0,5,0.14,0.75,1.06,0.64,0.09,6.22,0.02,2.2,2.13,0.3,70.64,70.64,40,40,85,85,3,2,7
24349574,4,3,1,0,0,0,99,10,10,10,10,9,10,4,1,1,1,6,1,2,2,0,0,50,4,20,29,10,2.94,1000,494,194,0,37,1,18,146,6,2,0,1,32,0.42,0.45,2.77,0.17,0.1,0.69,0.08,0.03,0.12,0.12,98.01,98.01,77,77,122,122,3,1,9
24357354,3,3,0,0,0,0,100,10,10,10,10,10,10,0,0,1,1,3,1,2,2,0,0,75,1,0,15,10,1.49,1000,399,437,0,0,3,1,0,0,6,1,0,5,0.07,0.23,0.46,1,0.13,5.1,0.87,1.33,1.48,0.24,125,125,125,125,125,125,3,3,13
24358217,4,3,1,0,0,0,100,10,10,10,10,10,10,2,0.67,0,1,4,1,0,1,0,300,50,1,0,9,10,0.93,1000,271,31,0,26,20,4,0,1,9,9,3,21,0.13,0.17,0.07,0.22,0.05,3.28,0.14,0.95,0.46,0.27,156.45,156.45,156,156,202,202,3,2,11
24372294,4,2,1,0,0,0,93,10,9,10,10,9,10,4,1,0,1,4,1,1,2,0,0,17,1,10,34,10,3.7,1000,371,98,0,34,4,27,77,3,5,0,3,46,0.33,0.37,1.93,0.08,0.08,1.37,0.16,0.08,0.43,0.08,46.84,46.84,44,44,57,57,3,2,11
24373700,3,2,1,0,0,0,90,9,10,9,9,10,9,4,0.98,0,10,2,1,1,1,0,0,5,1,45,8,9,0.81,1000,94,360,0,28,6,15,7,0,0,1,3,34,0.15,0.52,0.26,0.09,0.08,3.84,0.07,0.08,0.64,0.08,67.9,67.9,55,55,75,75,3,2,12
24374730,3,3,1,0,0,0,91,9,10,10,10,10,9,4,1,1,66,6,2,2,3,0,300,115,4,0,18,9,1.87,1006,250,1000,0,26,2,10,20,0,3,1,0,28,0.15,0.09,0.22,0.62,0.11,3.53,0.08,0.12,0.57,0.15,245.48,245.48,125,125,275,275,4,2,9
24376251,4,2,0,0,0,0,79,9,8,8,9,9,8,4,0.79,0,4,2,2,1,1,0,150,30,2,20,21,8,2.07,1000,427,38,0,33,10,4,43,0,6,1,3,24,0.08,0.1,0.16,0.35,0.09,2.7,0.09,0.01,0.68,0.37,80,80,80,80,80,80,3,3,14
24376463,3,3,1,0,0,0,90,10,10,10,10,10,9,4,1,0,10,6,1,2,3,0,250,100,4,35,4,9,0.44,1000,469,106,0,17,10,3,0,1,2,2,2,11,0.11,0.42,0.4,0.16,0.11,3.66,0.1,0.53,0.31,0.11,225.56,225.56,187,187,427,427,3,2,11
24376933,4,3,0,0,0,0,98,10,9,10,10,10,10,0,0,1,1,2,1,0,1,0,0,0,1,0,16,10,1.58,300,300,104,0,42,9,13,39,1,3,3,2,25,0.05,0.42,0.33,0.28,0.09,3.07,0.04,0.06,0.43,0.16,62.72,62.72,60,60,67,67,3,1,11
24389155,3,3,1,0,0,0,97,10,10,10,10,9,10,2,1,1,1,6,1,2,3,0,200,75,1,0,40,10,4.15,1000,496,308,0,16,3,10,20,1,3,1,1,19,0.33,0.42,0.39,0.33,0.07,3.66,0.22,0.19,0.3,0.21,134.04,134.04,99,99,169,169,3,2,12
24398037,3,2,1,0,0,0,93,9,10,10,10,9,9,4,1,0,16,3,1,1,2,0,100,30,1,12,24,9,2.55,1002,485,1000,0,55,8,22,65,1,0,1,4,44,0.08,0.91,0.44,0.27,0.08,0.69,0,0.08,0.17,0.08,44.96,44.96,37,37,45,45,2,2,12
24399331,0,3,0,0,0,0,100,10,10,10,10,10,10,3,1,1,1,4,1,1,1,0,275,125,1,0,11,10,1.24,740,74,0,0,17,6,9,43,0,5,1,0,20,0.14,0.12,0.43,0.55,0.06,1.98,0.17,0.03,1.22,0.06,216.33,216.33,149,149,236,236,3,5,16
24402356,4,3,0,0,0,1,100,10,10,10,10,9,10,4,1,1,3,2,1,1,1,0,0,0,1,0,11,10,1.4,345,345,0,0,27,4,11,25,1,3,1,2,27,0.02,0.34,0.5,0.36,0.04,3.84,0.12,0.1,0.34,0.09,109.88,109.88,99,99,126,126,3,1,10
24403491,3,3,1,0,0,0,95,10,10,10,10,9,10,4,1,0,1,4,1,1,2,0,0,30,2,10,34,10,3.81,1002,375,0,0,26,4,14,61,3,0,0,1,29,0.21,0.95,0.87,0.3,0.14,4.32,0.05,0.08,0.36,0.2,88.08,88.08,75,75,100,100,3,2,10
24404499,4,3,0,0,0,0,100,10,10,10,10,10,10,0,0,0,1,2,1,1,1,0,0,60,1,50,1,10,0.12,1004,368,0,0,18,12,3,0,0,3,8,2,15,0.06,0.16,0.12,0.25,0.02,3.37,0.09,0.76,0.72,0.26,172.03,172.03,135,135,195,195,3,1,9
24405466,4,3,0,0,0,0,95,10,10,10,10,10,9,4,1,0,1,4,1,2,2,0,0,50,1,0,39,9,4.15,889,394,0,0,26,10,11,14,0,4,2,3,26,0.07,0.31,0.36,0.44,0.09,0.94,0.1,0.4,0.56,0.2,185.04,185.04,90,90,250,250,3,3,11
24410008,4,3,1,0,0,0,100,10,10,9,10,10,10,0,0,0,3,5,2,3,4,0,0,100,4,10,5,10,0.5,1008,318,99,0,24,4,15,56,3,0,0,1,28,0.29,0.89,0.84,0.34,0.16,4.33,0.06,0.03,0.25,0.27,214.25,214.25,200,200,250,250,2,1,11
24410712,3,2,0,0,0,0,100,10,10,10,10,10,10,0,0,0,3,2,1,1,1,0,0,50,1,25,4,10,0.43,476,115,92,0,22,4,15,46,2,0,0,3,27,0.21,0.9,0.72,0.29,0.13,4.21,0.15,0.11,0.15,0.14,91.4,91.4,82,82,115,115,2,1,10
24413216,3,3,1,0,0,0,100,10,10,10,10,10,10,4,1,0,16,6,1,2,4,0,100,47,1,12,4,10,0.42,1000,497,1000,0,52,8,19,54,1,0,1,3,40,0.06,0.89,0.42,0.28,0.11,0.67,0.03,0.05,0.19,0.11,86.53,86.53,85,85,101,101,2,2,10
24427596,0,3,1,0,0,0,96,10,10,10,10,10,10,4,1,1,1,6,2,3,3,0,0,125,4,10,21,10,2.29,813,243,24,1,36,10,9,34,0,0,0,0,21,0.04,0.68,0.89,0.57,0.03,0.03,0.11,0.06,0.62,0.26,151.27,151.27,145,145,185,185,3,1,9
24429083,4,3,0,0,0,0,100,10,10,10,10,9,10,4,1,1,3,2,1,1,1,0,0,0,1,0,11,10,1.41,346,346,0,0,22,4,12,25,1,2,0,2,27,0.17,0.49,0.65,0.22,0.09,3.96,0.02,0.03,0.22,0.13,103.01,103.01,99,99,120,120,3,1,11
24430711,3,2,0,0,0,0,100,10,10,10,10,10,10,4,1,1,1,2,1,1,1,0,100,50,1,35,15,10,2.59,644,221,0,0,28,14,5,33,0,6,3,2,25,0.06,0.19,0.21,0.18,0.05,2.57,0.15,0.08,0.54,0.25,68.2,68.2,51,51,89,89,2,1,9
24433366,0,3,0,0,0,0,97,10,9,10,10,10,10,0,0,0,1,6,1,1,5,0,0,50,3,10,6,10,0.64,1000,491,287,0,0,4,1,0,0,2,1,0,1,0.25,0.11,0.3,0.7,0.45,4.23,0.67,0.85,0.85,0.45,139.24,139.24,100,100,159,159,3,1,9
24444520,3,3,0,0,0,0,100,10,10,10,10,10,10,3,1,1,2,2,1,1,1,0,100,30,1,10,11,10,1.16,149,126,0,0,7,16,7,0,0,2,2,4,14,0.12,0.19,0.32,0.13,0.07,3.52,0.18,1.53,0.85,0.07,148.18,148.18,145,145,162,162,3,2,11
24447321,4,3,1,0,0,0,97,10,10,10,10,10,9,4,1,1,1,4,1,1,2,0,0,20,2,20,53,9,5.34,489,489,159,0,33,6,14,18,0,3,1,2,34,0.24,0.2,0.31,0.35,0.14,3.72,0.07,0.02,0.67,0.17,58.74,58.74,56,56,60,60,2,0,5
24452857,0,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,1,3,1,0,1,0,0,29,1,0,91,10,9.32,1010,375,279,0,33,16,11,2,1,4,8,5,31,0.07,0.43,0.16,0.3,0.17,2.82,0.14,0.36,0.45,0.17,120.98,120.98,80,80,132,132,3,1,10
24455723,3,2,0,0,0,0,97,10,10,10,10,10,10,4,1,1,3,3,1,1,2,0,0,50,1,20,20,10,2.06,1002,316,0,0,3,1,1,0,0,0,0,0,5,0.1,0.73,1.05,0.64,0.13,6.18,0.02,2.19,2.12,0.26,111.06,111.06,85,85,158,158,3,3,9
24466018,3,3,0,0,1,0,90,9,9,10,10,9,10,0,0,0,1,1,1,0,1,0,0,50,1,0,4,10,0.43,44,44,0,1,34,8,9,31,0,0,0,0,21,0.1,0.63,0.93,0.58,0.06,0.09,0.17,0.04,0.63,0.23,200,200,200,200,200,200,3,3,11
24467167,3,2,0,0,0,0,100,10,10,10,10,8,10,0,0,0,1,2,1,1,1,0,0,20,1,0,6,10,0.67,1002,297,90,0,21,6,14,19,0,1,0,2,21,0.14,0.36,0.85,0.43,0.09,1.71,0.01,0.06,0.78,0.13,86.92,86.92,82,82,100,100,3,1,11
24473528,4,3,0,0,0,0,100,10,10,10,10,10,10,0,0,0,2,2,1,0,1,0,0,0,1,0,2,10,0.26,1000,162,0,0,0,3,0,0,0,3,1,0,4,0.36,0.34,0.4,1.17,0.35,5.28,0.66,1.47,1.68,0.55,120,120,120,120,120,120,3,4,12
24473622,3,3,1,1,0,0,98,10,10,10,10,10,10,4,1,1,3,5,1,0,3,0,300,70,1,20,38,10,4.52,1000,499,284,0,23,15,14,20,1,9,4,4,33,0.14,0.37,0.19,0.21,0.08,2.47,0.1,0.06,0.39,0.08,117.68,117.68,69,69,140,140,3,2,13
24474697,4,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,1,4,1,0,2,0,0,80,4,55,20,10,2.31,1000,402,6,0,29,7,18,24,1,2,0,5,38,0.07,0.24,0.58,0.36,0.11,1.42,0.23,0.15,0.36,0.11,77.69,77.69,57,57,95,95,3,3,12
